Date,Season,Sales,Price,Product_Name
2023-01-11,Winter,14902.1,25.2,Umbrella
2023-01-12,Winter,10189.57,25.18,Umbrella
2023-01-13,Winter,10330.87,26.34,Umbrella
2023-01-14,Winter,17292.45,24.0,Umbrella
2023-01-15,Winter,23812.6,23.39,Umbrella
2023-01-16,Winter,19680.09,26.98,Umbrella
2023-01-17,Winter,18441.8,24.38,Umbrella
2023-01-18,Winter,20881.47,23.74,Umbrella
2023-01-19,Winter,17132.29,27.05,Umbrella
2023-01-20,Winter,18242.12,26.12,Umbrella
2023-01-21,Winter,24476.23,26.45,Umbrella
2023-01-22,Winter,25737.48,25.77,Umbrella
2023-01-23,Winter,18695.65,26.94,Umbrella
2023-01-24,Winter,9979.91,26.12,Umbrella
2023-01-25,Winter,15926.42,26.65,Umbrella
2023-01-26,Winter,15961.85,24.06,Umbrella
2023-01-27,Winter,17387.21,22.67,Umbrella
2023-01-28,Winter,11791.31,26.27,Umbrella
2023-01-29,Winter,16817.75,24.98,Umbrella
2023-01-30,Winter,17867.95,23.4,Umbrella
2023-01-31,Winter,15515.14,22.89,Umbrella
2023-02-01,Winter,15114.2,22.85,Umbrella
2023-02-02,Winter,18757.59,26.11,Umbrella
2023-02-03,Winter,19420.14,23.67,Umbrella
2023-02-04,Winter,21626.24,26.96,Umbrella
2023-02-05,Winter,30234.42,23.35,Umbrella
2023-02-06,Winter,14133.93,27.23,Umbrella
2023-02-07,Winter,10624.32,26.19,Umbrella
2023-02-08,Winter,14655.93,24.65,Umbrella
2023-02-09,Winter,13613.0,25.08,Umbrella
2023-02-10,Winter,12678.99,26.98,Umbrella
2023-02-11,Winter,15588.14,23.93,Umbrella
2023-02-12,Winter,19890.24,25.46,Umbrella
2023-02-13,Winter,13344.21,26.59,Umbrella
2023-02-14,Winter,10859.0,23.1,Umbrella
2023-02-15,Winter,12198.04,23.67,Umbrella
2023-02-16,Winter,10131.97,26.28,Umbrella
2023-02-17,Winter,20374.73,23.98,Umbrella
2023-02-18,Winter,28862.31,26.83,Umbrella
2023-02-19,Winter,30373.02,26.49,Umbrella
2023-02-20,Winter,12822.74,24.98,Umbrella
2023-02-21,Winter,12300.27,23.21,Umbrella
2023-02-22,Winter,16214.63,24.41,Umbrella
2023-02-23,Winter,12466.48,26.1,Umbrella
2023-02-24,Winter,13803.72,26.62,Umbrella
2023-02-25,Winter,24958.78,27.07,Umbrella
2023-02-26,Winter,31790.07,22.53,Umbrella
2023-02-27,Winter,16279.53,26.49,Umbrella
2023-02-28,Winter,17979.86,23.56,Umbrella
2023-03-01,Spring,19919.6,24.75,Umbrella
2023-03-02,Spring,13001.16,26.88,Umbrella
2023-03-03,Spring,15567.68,26.13,Umbrella
2023-03-04,Spring,33610.53,24.96,Umbrella
2023-03-05,Spring,26822.04,23.15,Umbrella
2023-03-06,Spring,19141.2,24.74,Umbrella
2023-03-07,Spring,10515.05,24.22,Umbrella
2023-03-08,Spring,22198.64,26.81,Umbrella
2023-03-09,Spring,23519.56,25.37,Umbrella
2023-03-10,Spring,20238.72,27.29,Umbrella
2023-03-11,Spring,36548.95,25.08,Umbrella
2023-03-12,Spring,22685.67,26.64,Umbrella
2023-03-13,Spring,20874.49,27.24,Umbrella
2023-03-14,Spring,31514.92,25.0,Umbrella
2023-03-15,Spring,25925.07,24.82,Umbrella
2023-03-16,Spring,17487.85,26.97,Umbrella
2023-03-17,Spring,24016.85,25.45,Umbrella
2023-03-18,Spring,20468.52,26.22,Umbrella
2023-03-19,Spring,26905.01,24.57,Umbrella
2023-03-20,Spring,24311.76,24.58,Umbrella
2023-03-21,Spring,22134.84,26.54,Umbrella
2023-03-22,Spring,19605.94,23.84,Umbrella
2023-03-23,Spring,17049.61,24.45,Umbrella
2023-03-24,Spring,20664.01,26.18,Umbrella
2023-03-25,Spring,25907.92,25.15,Umbrella
2023-03-26,Spring,27440.48,27.27,Umbrella
2023-03-27,Spring,21868.51,24.11,Umbrella
2023-03-28,Spring,23159.04,22.93,Umbrella
2023-03-29,Spring,19930.52,25.33,Umbrella
2023-03-30,Spring,20347.13,23.11,Umbrella
2023-03-31,Spring,16805.2,27.41,Umbrella
2023-04-01,Spring,40717.34,24.35,Umbrella
2023-04-02,Spring,40871.87,23.02,Umbrella
2023-04-03,Spring,24562.89,23.89,Umbrella
2023-04-04,Spring,19226.21,24.99,Umbrella
2023-04-05,Spring,22283.29,22.59,Umbrella
2023-04-06,Spring,23792.16,23.01,Umbrella
2023-04-07,Spring,21783.88,25.77,Umbrella
2023-04-08,Spring,27988.35,24.83,Umbrella
2023-04-09,Spring,29327.35,25.19,Umbrella
2023-04-10,Spring,16073.08,23.97,Umbrella
2023-04-11,Spring,20170.15,24.02,Umbrella
2023-04-12,Spring,23501.22,23.17,Umbrella
2023-04-13,Spring,19062.19,23.11,Umbrella
2023-04-14,Spring,22114.74,24.23,Umbrella
2023-04-15,Spring,31676.79,23.95,Umbrella
2023-04-16,Spring,35796.31,25.62,Umbrella
2023-04-17,Spring,22804.15,23.16,Umbrella
2023-04-18,Spring,31699.91,25.56,Umbrella
2023-04-19,Spring,21960.5,24.27,Umbrella
2023-04-20,Spring,22824.13,24.57,Umbrella
2023-04-21,Spring,23312.19,22.64,Umbrella
2023-04-22,Spring,31631.65,27.44,Umbrella
2023-04-23,Spring,30230.87,24.23,Umbrella
2023-04-24,Spring,19154.19,25.17,Umbrella
2023-04-25,Spring,15335.01,22.67,Umbrella
2023-04-26,Spring,21239.14,23.07,Umbrella
2023-04-27,Spring,15800.3,26.11,Umbrella
2023-04-28,Spring,21841.09,25.46,Umbrella
2023-04-29,Spring,30945.89,22.7,Umbrella
2023-04-30,Spring,38503.37,26.55,Umbrella
2023-05-01,Spring,19667.96,25.24,Umbrella
2023-05-02,Spring,16063.39,22.79,Umbrella
2023-05-03,Spring,25047.75,27.08,Umbrella
2023-05-04,Spring,17967.44,24.88,Umbrella
2023-05-05,Spring,21770.96,22.92,Umbrella
2023-05-06,Spring,29158.85,25.37,Umbrella
2023-05-07,Spring,26247.6,25.97,Umbrella
2023-05-08,Spring,22485.29,25.21,Umbrella
2023-05-09,Spring,28948.87,26.15,Umbrella
2023-05-10,Spring,15788.23,24.81,Umbrella
2023-05-11,Spring,25712.63,25.56,Umbrella
2023-05-12,Spring,20045.64,26.71,Umbrella
2023-05-13,Spring,30265.33,25.02,Umbrella
2023-05-14,Spring,29743.25,22.9,Umbrella
2023-05-15,Spring,24296.01,24.41,Umbrella
2023-05-16,Spring,17123.17,24.73,Umbrella
2023-05-17,Spring,20524.88,23.23,Umbrella
2023-05-18,Spring,16894.06,26.16,Umbrella
2023-05-19,Spring,24403.84,23.34,Umbrella
2023-05-20,Spring,33355.55,23.83,Umbrella
2023-05-21,Spring,25633.33,24.58,Umbrella
2023-05-22,Spring,30881.89,23.83,Umbrella
2023-05-23,Spring,21392.83,27.48,Umbrella
2023-05-24,Spring,27637.34,22.57,Umbrella
2023-05-25,Spring,22794.72,26.0,Umbrella
2023-05-26,Spring,28574.18,23.99,Umbrella
2023-05-27,Spring,36695.85,24.96,Umbrella
2023-05-28,Spring,48063.04,24.45,Umbrella
2023-05-29,Spring,24016.42,23.24,Umbrella
2023-05-30,Spring,12829.85,26.4,Umbrella
2023-05-31,Spring,22191.02,26.87,Umbrella
2023-06-01,Summer,20804.82,22.61,Umbrella
2023-06-02,Summer,15705.24,24.28,Umbrella
2023-06-03,Summer,18255.73,26.15,Umbrella
2023-06-04,Summer,22163.05,22.87,Umbrella
2023-06-05,Summer,16552.34,26.49,Umbrella
2023-06-06,Summer,12712.84,23.9,Umbrella
2023-06-07,Summer,15775.9,27.2,Umbrella
2023-06-08,Summer,13550.69,24.01,Umbrella
2023-06-09,Summer,19484.07,25.27,Umbrella
2023-06-10,Summer,20968.21,23.24,Umbrella
2023-06-11,Summer,20064.46,26.95,Umbrella
2023-06-12,Summer,13371.12,23.59,Umbrella
2023-06-13,Summer,15448.1,26.93,Umbrella
2023-06-14,Summer,10857.41,23.41,Umbrella
2023-06-15,Summer,16379.81,22.85,Umbrella
2023-06-16,Summer,17886.64,24.67,Umbrella
2023-06-17,Summer,21371.52,26.89,Umbrella
2023-06-18,Summer,29299.2,26.08,Umbrella
2023-06-19,Summer,11934.02,27.06,Umbrella
2023-06-20,Summer,17567.4,22.84,Umbrella
2023-06-21,Summer,18719.55,23.86,Umbrella
2023-06-22,Summer,16406.67,23.8,Umbrella
2023-06-23,Summer,14831.55,27.4,Umbrella
2023-06-24,Summer,25547.23,23.9,Umbrella
2023-06-25,Summer,23798.0,25.34,Umbrella
2023-06-26,Summer,9514.08,25.94,Umbrella
2023-06-27,Summer,14978.17,26.49,Umbrella
2023-06-28,Summer,17004.12,24.98,Umbrella
2023-06-29,Summer,17163.36,26.27,Umbrella
2023-06-30,Summer,12195.14,27.01,Umbrella
2023-07-01,Summer,15652.71,24.83,Umbrella
2023-07-02,Summer,19607.07,27.4,Umbrella
2023-07-03,Summer,11050.38,25.41,Umbrella
2023-07-04,Summer,18061.38,26.83,Umbrella
2023-07-05,Summer,21216.28,23.38,Umbrella
2023-07-06,Summer,14256.46,26.65,Umbrella
2023-07-07,Summer,12637.58,24.08,Umbrella
2023-07-08,Summer,28653.12,23.21,Umbrella
2023-07-09,Summer,21129.98,23.03,Umbrella
2023-07-10,Summer,13322.1,24.33,Umbrella
2023-07-11,Summer,20773.46,23.42,Umbrella
2023-07-12,Summer,15698.36,26.42,Umbrella
2023-07-13,Summer,16052.55,26.59,Umbrella
2023-07-14,Summer,12669.56,22.71,Umbrella
2023-07-15,Summer,23424.32,27.36,Umbrella
2023-07-16,Summer,13620.33,25.33,Umbrella
2023-07-17,Summer,17089.5,26.2,Umbrella
2023-07-18,Summer,17820.88,26.67,Umbrella
2023-07-19,Summer,14436.9,26.97,Umbrella
2023-07-20,Summer,11983.21,25.07,Umbrella
2023-07-21,Summer,19769.58,24.22,Umbrella
2023-07-22,Summer,18493.09,24.63,Umbrella
2023-07-23,Summer,24931.67,27.22,Umbrella
2023-07-24,Summer,15430.35,27.4,Umbrella
2023-07-25,Summer,9325.14,22.85,Umbrella
2023-07-26,Summer,12430.01,24.19,Umbrella
2023-07-27,Summer,15916.54,27.26,Umbrella
2023-07-28,Summer,11340.72,23.9,Umbrella
2023-07-29,Summer,21716.76,27.38,Umbrella
2023-07-30,Summer,18362.18,25.02,Umbrella
2023-07-31,Summer,15436.11,26.79,Umbrella
2023-08-01,Summer,14618.4,26.5,Umbrella
2023-08-02,Summer,15686.28,24.76,Umbrella
2023-08-03,Summer,14260.27,25.32,Umbrella
2023-08-04,Summer,11729.57,24.06,Umbrella
2023-08-05,Summer,23383.13,24.45,Umbrella
2023-08-06,Summer,21693.6,25.9,Umbrella
2023-08-07,Summer,16669.41,26.76,Umbrella
2022-01-01,Winter,13934.56,46.8,Sunglasses
2022-01-02,Winter,10776.24,47.57,Sunglasses
2022-01-03,Winter,8523.55,46.86,Sunglasses
2022-01-04,Winter,9330.54,50.62,Sunglasses
2022-01-05,Winter,10559.51,49.86,Sunglasses
2022-01-06,Winter,9119.2,46.11,Sunglasses
2022-01-07,Winter,10588.4,46.18,Sunglasses
2022-01-08,Winter,11787.8,47.25,Sunglasses
2022-01-09,Winter,15581.49,45.37,Sunglasses
2022-01-10,Winter,7320.57,52.77,Sunglasses
2022-01-11,Winter,13682.64,47.7,Sunglasses
2022-01-12,Winter,8954.91,46.03,Sunglasses
2022-01-13,Winter,10862.71,47.64,Sunglasses
2022-01-14,Winter,9180.17,54.7,Sunglasses
2022-01-15,Winter,13000.96,46.55,Sunglasses
2022-01-16,Winter,16075.48,52.92,Sunglasses
2022-01-17,Winter,8074.15,49.22,Sunglasses
2022-01-18,Winter,9353.74,48.78,Sunglasses
2022-01-19,Winter,11518.14,45.75,Sunglasses
2022-01-20,Winter,10194.04,47.53,Sunglasses
2022-01-21,Winter,10945.45,46.19,Sunglasses
2022-01-22,Winter,15717.13,48.36,Sunglasses
2022-01-23,Winter,15645.33,50.81,Sunglasses
2022-01-24,Winter,7678.64,54.7,Sunglasses
2022-01-25,Winter,11671.61,52.64,Sunglasses
2022-01-26,Winter,10040.08,47.29,Sunglasses
2022-01-27,Winter,10517.65,51.43,Sunglasses
2022-01-28,Winter,10163.12,51.57,Sunglasses
2022-01-29,Winter,15640.8,46.6,Sunglasses
2022-01-30,Winter,10283.78,54.3,Sunglasses
2022-01-31,Winter,14498.63,47.77,Sunglasses
2022-02-01,Winter,7448.4,48.66,Sunglasses
2022-02-02,Winter,10062.19,51.04,Sunglasses
2022-02-03,Winter,9063.77,45.6,Sunglasses
2022-02-04,Winter,10038.45,45.71,Sunglasses
2022-02-05,Winter,11963.01,45.39,Sunglasses
2022-02-06,Winter,16083.99,49.85,Sunglasses
2022-02-07,Winter,10137.97,51.83,Sunglasses
2022-02-08,Winter,7357.9,52.56,Sunglasses
2022-02-09,Winter,5863.0,50.19,Sunglasses
2022-02-10,Winter,10614.21,45.14,Sunglasses
2022-02-11,Winter,8172.24,46.95,Sunglasses
2022-02-12,Winter,11960.32,49.78,Sunglasses
2022-02-13,Winter,12162.72,46.66,Sunglasses
2022-02-14,Winter,12474.7,45.39,Sunglasses
2022-02-15,Winter,12706.94,48.72,Sunglasses
2022-02-16,Winter,7592.07,46.42,Sunglasses
2022-02-17,Winter,9997.62,52.98,Sunglasses
2022-02-18,Winter,8559.66,53.46,Sunglasses
2022-02-19,Winter,12496.55,45.71,Sunglasses
2022-02-20,Winter,12853.12,48.63,Sunglasses
2022-02-21,Winter,6469.44,45.68,Sunglasses
2022-02-22,Winter,7132.8,52.65,Sunglasses
2022-02-23,Winter,6691.51,46.58,Sunglasses
2022-02-24,Winter,9692.82,49.36,Sunglasses
2022-02-25,Winter,9011.4,49.37,Sunglasses
2022-02-26,Winter,15996.49,47.58,Sunglasses
2022-02-27,Winter,9892.89,46.1,Sunglasses
2022-02-28,Winter,10061.01,46.64,Sunglasses
2022-03-01,Spring,19609.3,51.46,Sunglasses
2022-03-02,Spring,20852.21,50.6,Sunglasses
2022-03-03,Spring,16829.92,49.96,Sunglasses
2022-03-04,Spring,14815.56,54.84,Sunglasses
2022-03-05,Spring,30649.0,52.9,Sunglasses
2022-03-06,Spring,28565.45,48.11,Sunglasses
2022-03-07,Spring,11985.34,48.75,Sunglasses
2022-03-08,Spring,18513.74,54.06,Sunglasses
2022-03-09,Spring,13934.3,52.07,Sunglasses
2022-03-10,Spring,17715.86,48.95,Sunglasses
2022-03-11,Spring,18675.5,49.36,Sunglasses
2022-03-12,Spring,29964.05,46.22,Sunglasses
2022-03-13,Spring,32009.0,47.77,Sunglasses
2022-03-14,Spring,24339.05,54.0,Sunglasses
2022-03-15,Spring,23457.28,51.98,Sunglasses
2022-03-16,Spring,21893.05,49.36,Sunglasses
2022-03-17,Spring,21436.28,53.31,Sunglasses
2022-03-18,Spring,18984.03,54.39,Sunglasses
2022-03-19,Spring,21127.4,45.93,Sunglasses
2022-03-20,Spring,28513.03,54.85,Sunglasses
2022-03-21,Spring,21988.92,51.73,Sunglasses
2022-03-22,Spring,22783.89,50.73,Sunglasses
2022-03-23,Spring,18517.77,49.97,Sunglasses
2022-03-24,Spring,17161.94,47.07,Sunglasses
2022-03-25,Spring,24054.89,51.48,Sunglasses
2022-03-26,Spring,25559.33,45.0,Sunglasses
2022-03-27,Spring,26922.32,47.54,Sunglasses
2022-03-28,Spring,19562.81,49.32,Sunglasses
2022-03-29,Spring,13451.61,54.43,Sunglasses
2022-03-30,Spring,12127.38,47.19,Sunglasses
2022-03-31,Spring,19670.81,48.49,Sunglasses
2022-04-01,Spring,18002.48,46.14,Sunglasses
2022-04-02,Spring,29914.78,49.3,Sunglasses
2022-04-03,Spring,25419.95,47.35,Sunglasses
2022-04-04,Spring,8810.43,46.18,Sunglasses
2022-04-05,Spring,21641.68,47.0,Sunglasses
2022-04-06,Spring,21315.46,47.79,Sunglasses
2022-04-07,Spring,23020.77,48.85,Sunglasses
2022-04-08,Spring,13266.12,48.28,Sunglasses
2022-04-09,Spring,39053.1,48.62,Sunglasses
2022-04-10,Spring,34482.25,54.53,Sunglasses
2022-04-11,Spring,23959.28,50.72,Sunglasses
2022-04-12,Spring,28591.39,54.97,Sunglasses
2022-04-13,Spring,21460.51,48.19,Sunglasses
2022-04-14,Spring,21169.25,47.78,Sunglasses
2022-04-15,Spring,14728.36,48.62,Sunglasses
2022-04-16,Spring,43330.42,47.44,Sunglasses
2022-04-17,Spring,20848.35,53.3,Sunglasses
2022-04-18,Spring,21964.56,49.19,Sunglasses
2022-04-19,Spring,25766.13,47.89,Sunglasses
2022-04-20,Spring,14889.18,52.06,Sunglasses
2022-04-21,Spring,22851.84,51.63,Sunglasses
2022-04-22,Spring,17394.11,48.16,Sunglasses
2022-04-23,Spring,40481.01,54.91,Sunglasses
2022-04-24,Spring,30382.19,49.48,Sunglasses
2022-04-25,Spring,17797.01,52.33,Sunglasses
2022-04-26,Spring,28091.97,48.33,Sunglasses
2022-04-27,Spring,10635.21,48.7,Sunglasses
2022-04-28,Spring,16493.71,52.59,Sunglasses
2022-04-29,Spring,31198.52,51.78,Sunglasses
2022-04-30,Spring,24343.06,46.14,Sunglasses
2022-05-01,Spring,33609.4,48.7,Sunglasses
2022-05-02,Spring,21063.13,45.86,Sunglasses
2022-05-03,Spring,19232.79,54.91,Sunglasses
2022-05-04,Spring,23347.37,50.0,Sunglasses
2022-05-05,Spring,19441.33,54.56,Sunglasses
2022-05-06,Spring,15496.89,45.59,Sunglasses
2022-05-07,Spring,30595.13,49.88,Sunglasses
2022-05-08,Spring,29847.29,50.52,Sunglasses
2022-05-09,Spring,18753.17,45.66,Sunglasses
2022-05-10,Spring,24206.64,48.38,Sunglasses
2022-05-11,Spring,24345.59,50.73,Sunglasses
2022-05-12,Spring,25191.34,54.93,Sunglasses
2022-05-13,Spring,21354.32,46.48,Sunglasses
2022-05-14,Spring,25032.59,47.67,Sunglasses
2022-05-15,Spring,31239.5,46.34,Sunglasses
2022-05-16,Spring,21111.35,47.44,Sunglasses
2022-05-17,Spring,17790.47,47.25,Sunglasses
2022-05-18,Spring,21428.64,52.03,Sunglasses
2022-05-19,Spring,19781.97,45.76,Sunglasses
2022-05-20,Spring,18515.05,48.18,Sunglasses
2022-05-21,Spring,33443.23,46.39,Sunglasses
2022-05-22,Spring,39474.11,47.75,Sunglasses
2022-05-23,Spring,20529.9,45.15,Sunglasses
2022-05-24,Spring,18673.76,45.27,Sunglasses
2022-05-25,Spring,22805.71,50.17,Sunglasses
2022-05-26,Spring,17897.67,50.96,Sunglasses
2022-05-27,Spring,17940.3,51.72,Sunglasses
2022-05-28,Spring,24572.7,49.64,Sunglasses
2022-05-29,Spring,22398.14,54.6,Sunglasses
2022-05-30,Spring,12068.61,45.63,Sunglasses
2022-05-31,Spring,23098.19,47.69,Sunglasses
2022-06-01,Summer,28602.9,46.11,Sunglasses
2022-06-02,Summer,49469.98,48.59,Sunglasses
2022-06-03,Summer,44923.9,47.92,Sunglasses
2022-06-04,Summer,54752.66,45.09,Sunglasses
2022-06-05,Summer,66283.36,47.27,Sunglasses
2022-06-06,Summer,46287.75,45.22,Sunglasses
2022-06-07,Summer,41845.29,47.16,Sunglasses
2022-06-08,Summer,50767.33,51.1,Sunglasses
2022-06-09,Summer,45974.79,47.32,Sunglasses
2022-06-10,Summer,43867.0,49.24,Sunglasses
2022-06-11,Summer,52207.85,52.3,Sunglasses
2022-06-12,Summer,55349.62,46.36,Sunglasses
2022-06-13,Summer,22850.91,48.57,Sunglasses
2022-06-14,Summer,39712.62,51.51,Sunglasses
2022-06-15,Summer,46658.04,45.4,Sunglasses
2022-06-16,Summer,35232.68,49.31,Sunglasses
2022-06-17,Summer,34082.76,48.72,Sunglasses
2022-06-18,Summer,58704.95,47.4,Sunglasses
2022-06-19,Summer,82655.74,52.38,Sunglasses
2022-06-20,Summer,46366.48,46.28,Sunglasses
2022-06-21,Summer,50311.03,47.89,Sunglasses
2022-06-22,Summer,47799.55,53.08,Sunglasses
2022-06-23,Summer,50790.88,48.72,Sunglasses
2022-06-24,Summer,49121.17,50.93,Sunglasses
2022-06-25,Summer,55712.72,47.87,Sunglasses
2022-06-26,Summer,50822.56,52.73,Sunglasses
2022-06-27,Summer,40596.96,48.52,Sunglasses
2022-06-28,Summer,43728.99,46.83,Sunglasses
2022-06-29,Summer,56528.16,51.61,Sunglasses
2022-06-30,Summer,34323.05,51.07,Sunglasses
2022-07-01,Summer,46197.36,46.67,Sunglasses
2022-07-02,Summer,62521.61,54.5,Sunglasses
2022-07-03,Summer,70294.09,50.92,Sunglasses
2022-07-04,Summer,23590.38,51.16,Sunglasses
2022-07-05,Summer,34212.75,49.2,Sunglasses
2022-07-06,Summer,39185.82,46.75,Sunglasses
2022-07-07,Summer,42490.61,45.57,Sunglasses
2022-07-08,Summer,46470.07,48.48,Sunglasses
2022-07-09,Summer,65861.14,54.08,Sunglasses
2022-07-10,Summer,53156.02,45.53,Sunglasses
2022-07-11,Summer,32216.92,46.65,Sunglasses
2022-07-12,Summer,40055.67,48.17,Sunglasses
2022-07-13,Summer,34204.85,54.09,Sunglasses
2022-07-14,Summer,33033.55,48.83,Sunglasses
2022-07-15,Summer,36003.24,52.94,Sunglasses
2022-07-16,Summer,47965.64,51.59,Sunglasses
2022-07-17,Summer,60940.44,46.51,Sunglasses
2022-07-18,Summer,39636.28,49.29,Sunglasses
2022-07-19,Summer,25469.79,46.31,Sunglasses
2022-07-20,Summer,45724.3,53.34,Sunglasses
2022-07-21,Summer,39732.73,50.71,Sunglasses
2022-07-22,Summer,47396.29,51.44,Sunglasses
2022-07-23,Summer,52806.62,46.88,Sunglasses
2022-07-24,Summer,48573.14,54.39,Sunglasses
2022-07-25,Summer,34446.32,53.34,Sunglasses
2022-07-26,Summer,38885.76,48.21,Sunglasses
2022-07-27,Summer,44109.9,47.35,Sunglasses
2022-07-28,Summer,38899.4,49.75,Sunglasses
2022-07-29,Summer,36006.88,50.65,Sunglasses
2022-07-30,Summer,56985.36,49.49,Sunglasses
2022-07-31,Summer,45244.06,52.64,Sunglasses
2022-08-01,Summer,33996.35,54.86,Sunglasses
2022-08-02,Summer,41191.87,54.28,Sunglasses
2022-08-03,Summer,38149.27,51.57,Sunglasses
2022-08-04,Summer,38916.89,50.65,Sunglasses
2022-08-05,Summer,45309.97,50.21,Sunglasses
2022-08-06,Summer,51121.22,52.66,Sunglasses
2022-08-07,Summer,56710.52,49.67,Sunglasses
2022-08-08,Summer,54182.79,51.45,Sunglasses
2022-08-09,Summer,37166.31,47.39,Sunglasses
2022-08-10,Summer,22407.65,51.38,Sunglasses
2022-08-11,Summer,49559.43,50.89,Sunglasses
2022-08-12,Summer,47697.83,45.3,Sunglasses
2022-08-13,Summer,56229.96,49.67,Sunglasses
2022-08-14,Summer,76317.94,46.13,Sunglasses
2022-08-15,Summer,47898.13,53.6,Sunglasses
2022-08-16,Summer,31139.23,52.99,Sunglasses
2022-08-17,Summer,46153.87,54.44,Sunglasses
2022-08-18,Summer,49075.99,47.34,Sunglasses
2022-08-19,Summer,35151.21,51.79,Sunglasses
2022-08-20,Summer,63607.63,46.31,Sunglasses
2022-08-21,Summer,63667.61,45.6,Sunglasses
2022-08-22,Summer,34968.58,51.43,Sunglasses
2022-08-23,Summer,35307.74,54.57,Sunglasses
2022-08-24,Summer,49250.03,45.69,Sunglasses
2022-08-25,Summer,37200.76,48.14,Sunglasses
2022-08-26,Summer,47834.34,50.55,Sunglasses
2022-08-27,Summer,48618.32,48.97,Sunglasses
2022-08-28,Summer,82205.07,45.3,Sunglasses
2022-08-29,Summer,54086.23,54.36,Sunglasses
2022-08-30,Summer,29397.47,45.73,Sunglasses
2022-08-31,Summer,43171.19,50.24,Sunglasses
2022-09-01,Fall,19373.37,45.69,Sunglasses
2022-09-02,Fall,20651.83,45.15,Sunglasses
2022-09-03,Fall,37289.23,50.07,Sunglasses
2022-09-04,Fall,39091.65,46.94,Sunglasses
2022-09-05,Fall,15674.55,46.2,Sunglasses
2022-09-06,Fall,24705.8,51.83,Sunglasses
2022-09-07,Fall,20497.82,52.68,Sunglasses
2022-09-08,Fall,19945.98,47.82,Sunglasses
2022-09-09,Fall,19727.1,54.41,Sunglasses
2022-09-10,Fall,36162.41,48.92,Sunglasses
2022-09-11,Fall,29044.47,53.62,Sunglasses
2022-09-12,Fall,15604.84,52.96,Sunglasses
2022-09-13,Fall,25086.59,47.61,Sunglasses
2022-09-14,Fall,26831.39,46.68,Sunglasses
2022-09-15,Fall,19973.19,54.88,Sunglasses
2022-09-16,Fall,28199.92,53.64,Sunglasses
2022-09-17,Fall,26358.13,47.99,Sunglasses
2022-09-18,Fall,28089.17,52.96,Sunglasses
2022-09-19,Fall,17490.33,48.88,Sunglasses
2022-09-20,Fall,10542.1,47.01,Sunglasses
2022-09-21,Fall,19949.35,52.89,Sunglasses
2022-09-22,Fall,28530.26,46.71,Sunglasses
2022-09-23,Fall,21573.87,52.82,Sunglasses
2022-09-24,Fall,27075.85,52.4,Sunglasses
2022-09-25,Fall,14629.82,45.05,Sunglasses
2022-09-26,Fall,23367.35,50.42,Sunglasses
2022-09-27,Fall,22714.36,47.78,Sunglasses
2022-09-28,Fall,13790.29,51.49,Sunglasses
2022-09-29,Fall,25686.96,50.2,Sunglasses
2022-09-30,Fall,20971.95,45.84,Sunglasses
2022-10-01,Fall,27838.55,47.7,Sunglasses
2022-10-02,Fall,29464.5,54.13,Sunglasses
2022-10-03,Fall,24495.45,45.17,Sunglasses
2022-10-04,Fall,18054.38,54.75,Sunglasses
2022-10-05,Fall,17762.97,51.98,Sunglasses
2022-10-06,Fall,29014.56,46.76,Sunglasses
2022-10-07,Fall,12479.67,47.21,Sunglasses
2022-10-08,Fall,33401.38,53.15,Sunglasses
2022-10-09,Fall,30808.18,50.7,Sunglasses
2022-10-10,Fall,20310.37,46.26,Sunglasses
2022-10-11,Fall,25166.41,50.26,Sunglasses
2022-10-12,Fall,18769.1,45.09,Sunglasses
2022-10-13,Fall,13135.21,54.48,Sunglasses
2022-10-14,Fall,21238.07,52.83,Sunglasses
2022-10-15,Fall,30495.83,53.41,Sunglasses
2022-10-16,Fall,22889.7,48.39,Sunglasses
2022-10-17,Fall,16715.14,53.87,Sunglasses
2022-10-18,Fall,17859.39,48.93,Sunglasses
2022-10-19,Fall,17407.66,53.45,Sunglasses
2022-10-20,Fall,15994.84,46.24,Sunglasses
2022-10-21,Fall,29939.48,49.21,Sunglasses
2022-10-22,Fall,13770.6,52.19,Sunglasses
2022-10-23,Fall,29815.58,51.97,Sunglasses
2022-10-24,Fall,18988.91,49.28,Sunglasses
2022-10-25,Fall,14821.01,52.66,Sunglasses
2022-10-26,Fall,21981.48,50.44,Sunglasses
2022-10-27,Fall,24665.98,45.71,Sunglasses
2022-10-28,Fall,23435.09,46.03,Sunglasses
2022-10-29,Fall,34036.68,48.83,Sunglasses
2022-10-30,Fall,21330.59,54.41,Sunglasses
2022-10-31,Fall,22118.94,48.89,Sunglasses
2022-11-01,Fall,26464.07,48.13,Sunglasses
2022-11-02,Fall,24482.76,45.88,Sunglasses
2022-11-03,Fall,19828.59,52.17,Sunglasses
2022-11-04,Fall,14872.31,49.19,Sunglasses
2022-11-05,Fall,37117.91,51.71,Sunglasses
2022-11-06,Fall,26072.02,53.75,Sunglasses
2022-11-07,Fall,19347.89,53.05,Sunglasses
2022-11-08,Fall,17602.93,48.67,Sunglasses
2022-11-09,Fall,15837.4,53.3,Sunglasses
2022-11-10,Fall,24656.34,47.26,Sunglasses
2022-11-11,Fall,25678.6,46.86,Sunglasses
2022-11-12,Fall,27366.33,45.25,Sunglasses
